timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,payload4_centi_psi,payload5_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3,raw_adc4,raw_adc5
10017436,119,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10026389,120,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10037072,121,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10046024,122,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10054977,123,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10063930,124,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10072883,125,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10083565,126,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10092518,127,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10101471,128,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
